phase,analysis,gene1,gene2,dataset,method,status,pdf_path,timestamp
1,heme_consecutive,ALAD,HMBS,THCA_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__ALAD_vs_HMBS__THCA_Normal__spearman.pdf,2026-09-11T13:13:45
1,heme_consecutive,HMBS,UROS,THCA_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__HMBS_vs_UROS__THCA_Normal__spearman.pdf,2026-09-11T13:13:50
1,heme_consecutive,UROS,UROD,THCA_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__UROS_vs_UROD__THCA_Normal__spearman.pdf,2026-09-11T13:13:53
1,heme_consecutive,UROD,CPOX,THCA_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__UROD_vs_CPOX__THCA_Normal__spearman.pdf,2026-09-11T13:13:58
1,heme_consecutive,CPOX,PPOX,THCA_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__CPOX_vs_PPOX__THCA_Normal__spearman.pdf,2026-09-11T13:14:03
1,heme_consecutive,PPOX,FECH,THCA_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__PPOX_vs_FECH__THCA_Normal__spearman.pdf,2026-09-11T13:14:08
1,heme_nonconsecutive,HMBS,FECH,THCA_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__HMBS_vs_FECH__THCA_Normal__spearman.pdf,2026-09-11T13:14:12
1,heme_nonconsecutive,ALAS1,FECH,THCA_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__ALAS1_vs_FECH__THCA_Normal__spearman.pdf,2026-09-11T13:14:16
1,heme_nonconsecutive,HMBS,PPOX,THCA_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__HMBS_vs_PPOX__THCA_Normal__spearman.pdf,2026-09-11T13:14:19
1,chromatin_vs_heme,H2AFZ,ALAS1,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_ALAS1__THCA_Normal__spearman.pdf,2026-09-11T13:14:23
1,chromatin_vs_heme,H2AFZ,ALAD,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_ALAD__THCA_Normal__spearman.pdf,2026-09-11T13:14:26
1,chromatin_vs_heme,H2AFZ,HMBS,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_HMBS__THCA_Normal__spearman.pdf,2026-09-11T13:14:30
1,chromatin_vs_heme,H2AFZ,UROS,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__THCA_Normal__spearman.pdf,2026-09-11T13:14:34
1,chromatin_vs_heme,H2AFZ,UROD,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_UROD__THCA_Normal__spearman.pdf,2026-09-11T13:14:37
1,chromatin_vs_heme,H2AFZ,CPOX,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_CPOX__THCA_Normal__spearman.pdf,2026-09-11T13:14:42
1,chromatin_vs_heme,H2AFZ,PPOX,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_PPOX__THCA_Normal__spearman.pdf,2026-09-11T13:14:45
1,chromatin_vs_heme,H2AFZ,FECH,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_FECH__THCA_Normal__spearman.pdf,2026-09-11T13:14:49
1,chromatin_vs_heme,ATAD2,ALAS1,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_ALAS1__THCA_Normal__spearman.pdf,2026-09-11T13:14:52
1,chromatin_vs_heme,ATAD2,ALAD,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_ALAD__THCA_Normal__spearman.pdf,2026-09-11T13:14:54
1,chromatin_vs_heme,ATAD2,HMBS,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_HMBS__THCA_Normal__spearman.pdf,2026-09-11T13:14:57
1,chromatin_vs_heme,ATAD2,UROS,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_UROS__THCA_Normal__spearman.pdf,2026-09-11T13:15:02
1,chromatin_vs_heme,ATAD2,UROD,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_UROD__THCA_Normal__spearman.pdf,2026-09-11T13:15:04
1,chromatin_vs_heme,ATAD2,CPOX,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_CPOX__THCA_Normal__spearman.pdf,2026-09-11T13:15:07
1,chromatin_vs_heme,ATAD2,PPOX,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_PPOX__THCA_Normal__spearman.pdf,2026-09-11T13:15:11
1,chromatin_vs_heme,ATAD2,FECH,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_FECH__THCA_Normal__spearman.pdf,2026-09-11T13:15:14
1,chromatin_vs_heme,BRD4,ALAS1,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_ALAS1__THCA_Normal__spearman.pdf,2026-09-11T13:15:17
1,chromatin_vs_heme,BRD4,ALAD,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_ALAD__THCA_Normal__spearman.pdf,2026-09-11T13:15:20
1,chromatin_vs_heme,BRD4,HMBS,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_HMBS__THCA_Normal__spearman.pdf,2026-09-11T13:15:22
1,chromatin_vs_heme,BRD4,UROS,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_UROS__THCA_Normal__spearman.pdf,2026-09-11T13:15:26
1,chromatin_vs_heme,BRD4,UROD,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_UROD__THCA_Normal__spearman.pdf,2026-09-11T13:15:30
1,chromatin_vs_heme,BRD4,CPOX,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_CPOX__THCA_Normal__spearman.pdf,2026-09-11T13:15:34
1,chromatin_vs_heme,BRD4,PPOX,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_PPOX__THCA_Normal__spearman.pdf,2026-09-11T13:15:39
1,chromatin_vs_heme,BRD4,FECH,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_FECH__THCA_Normal__spearman.pdf,2026-09-11T13:15:43
1,chromatin_vs_heme,BRD2,ALAS1,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_ALAS1__THCA_Normal__spearman.pdf,2026-09-11T13:15:45
1,chromatin_vs_heme,BRD2,ALAD,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_ALAD__THCA_Normal__spearman.pdf,2026-09-11T13:15:48
1,chromatin_vs_heme,BRD2,HMBS,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_HMBS__THCA_Normal__spearman.pdf,2026-09-11T13:15:52
1,chromatin_vs_heme,BRD2,UROS,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_UROS__THCA_Normal__spearman.pdf,2026-09-11T13:15:57
1,chromatin_vs_heme,BRD2,UROD,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_UROD__THCA_Normal__spearman.pdf,2026-09-11T13:16:01
1,chromatin_vs_heme,BRD2,CPOX,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_CPOX__THCA_Normal__spearman.pdf,2026-09-11T13:16:06
1,chromatin_vs_heme,BRD2,PPOX,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_PPOX__THCA_Normal__spearman.pdf,2026-09-11T13:16:09
1,chromatin_vs_heme,BRD2,FECH,THCA_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_FECH__THCA_Normal__spearman.pdf,2026-09-11T13:16:12
1,heme_consecutive,ALAS1,ALAD,THYM_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__ALAS1_vs_ALAD__THYM_Normal__spearman.pdf,2026-09-11T13:16:17
1,heme_consecutive,ALAD,HMBS,THYM_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__ALAD_vs_HMBS__THYM_Normal__spearman.pdf,2026-09-11T13:16:20
1,heme_consecutive,HMBS,UROS,THYM_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__HMBS_vs_UROS__THYM_Normal__spearman.pdf,2026-09-11T13:16:24
1,heme_consecutive,UROS,UROD,THYM_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__UROS_vs_UROD__THYM_Normal__spearman.pdf,2026-09-11T13:16:27
1,heme_consecutive,UROD,CPOX,THYM_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__UROD_vs_CPOX__THYM_Normal__spearman.pdf,2026-09-11T13:16:31
1,heme_consecutive,CPOX,PPOX,THYM_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__CPOX_vs_PPOX__THYM_Normal__spearman.pdf,2026-09-11T13:16:34
1,heme_consecutive,PPOX,FECH,THYM_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__PPOX_vs_FECH__THYM_Normal__spearman.pdf,2026-09-11T13:16:39
1,heme_nonconsecutive,HMBS,FECH,THYM_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__HMBS_vs_FECH__THYM_Normal__spearman.pdf,2026-09-11T13:16:42
1,heme_nonconsecutive,ALAS1,FECH,THYM_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__ALAS1_vs_FECH__THYM_Normal__spearman.pdf,2026-09-11T13:16:46
1,heme_nonconsecutive,HMBS,PPOX,THYM_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__HMBS_vs_PPOX__THYM_Normal__spearman.pdf,2026-09-11T13:16:51
1,chromatin_vs_heme,H2AFZ,ALAS1,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_ALAS1__THYM_Normal__spearman.pdf,2026-09-11T13:16:56
1,chromatin_vs_heme,H2AFZ,ALAD,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_ALAD__THYM_Normal__spearman.pdf,2026-09-11T13:16:59
1,chromatin_vs_heme,H2AFZ,HMBS,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_HMBS__THYM_Normal__spearman.pdf,2026-09-11T13:17:02
1,chromatin_vs_heme,H2AFZ,UROS,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__THYM_Normal__spearman.pdf,2026-09-11T13:17:06
1,chromatin_vs_heme,H2AFZ,UROD,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_UROD__THYM_Normal__spearman.pdf,2026-09-11T13:17:10
1,chromatin_vs_heme,H2AFZ,CPOX,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_CPOX__THYM_Normal__spearman.pdf,2026-09-11T13:17:14
1,chromatin_vs_heme,H2AFZ,PPOX,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_PPOX__THYM_Normal__spearman.pdf,2026-09-11T13:17:19
1,chromatin_vs_heme,H2AFZ,FECH,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_FECH__THYM_Normal__spearman.pdf,2026-09-11T13:17:23
1,chromatin_vs_heme,ATAD2,ALAS1,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_ALAS1__THYM_Normal__spearman.pdf,2026-09-11T13:17:27
1,chromatin_vs_heme,ATAD2,ALAD,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_ALAD__THYM_Normal__spearman.pdf,2026-09-11T13:17:29
1,chromatin_vs_heme,ATAD2,HMBS,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_HMBS__THYM_Normal__spearman.pdf,2026-09-11T13:17:33
1,chromatin_vs_heme,ATAD2,UROS,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_UROS__THYM_Normal__spearman.pdf,2026-09-11T13:17:36
1,chromatin_vs_heme,ATAD2,UROD,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_UROD__THYM_Normal__spearman.pdf,2026-09-11T13:17:41
1,chromatin_vs_heme,ATAD2,CPOX,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_CPOX__THYM_Normal__spearman.pdf,2026-09-11T13:17:46
1,chromatin_vs_heme,ATAD2,PPOX,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_PPOX__THYM_Normal__spearman.pdf,2026-09-11T13:17:50
1,chromatin_vs_heme,ATAD2,FECH,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_FECH__THYM_Normal__spearman.pdf,2026-09-11T13:17:55
1,chromatin_vs_heme,BRD4,ALAS1,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_ALAS1__THYM_Normal__spearman.pdf,2026-09-11T13:18:00
1,chromatin_vs_heme,BRD4,ALAD,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_ALAD__THYM_Normal__spearman.pdf,2026-09-11T13:18:03
1,chromatin_vs_heme,BRD4,HMBS,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_HMBS__THYM_Normal__spearman.pdf,2026-09-11T13:18:08
1,chromatin_vs_heme,BRD4,UROS,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_UROS__THYM_Normal__spearman.pdf,2026-09-11T13:18:14
1,chromatin_vs_heme,BRD4,UROD,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_UROD__THYM_Normal__spearman.pdf,2026-09-11T13:18:16
1,chromatin_vs_heme,BRD4,CPOX,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_CPOX__THYM_Normal__spearman.pdf,2026-09-11T13:18:20
1,chromatin_vs_heme,BRD4,PPOX,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_PPOX__THYM_Normal__spearman.pdf,2026-09-11T13:18:24
1,chromatin_vs_heme,BRD4,FECH,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_FECH__THYM_Normal__spearman.pdf,2026-09-11T13:18:27
1,chromatin_vs_heme,BRD2,ALAS1,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_ALAS1__THYM_Normal__spearman.pdf,2026-09-11T13:18:30
1,chromatin_vs_heme,BRD2,ALAD,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_ALAD__THYM_Normal__spearman.pdf,2026-09-11T13:18:34
1,chromatin_vs_heme,BRD2,HMBS,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_HMBS__THYM_Normal__spearman.pdf,2026-09-11T13:18:37
1,chromatin_vs_heme,BRD2,UROS,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_UROS__THYM_Normal__spearman.pdf,2026-09-11T13:18:41
1,chromatin_vs_heme,BRD2,UROD,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_UROD__THYM_Normal__spearman.pdf,2026-09-11T13:18:45
1,chromatin_vs_heme,BRD2,CPOX,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_CPOX__THYM_Normal__spearman.pdf,2026-09-11T13:18:50
1,chromatin_vs_heme,BRD2,PPOX,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_PPOX__THYM_Normal__spearman.pdf,2026-09-11T13:18:54
1,chromatin_vs_heme,BRD2,FECH,THYM_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_FECH__THYM_Normal__spearman.pdf,2026-09-11T13:18:57
1,heme_consecutive,ALAS1,ALAD,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__ALAS1_vs_ALAD__UCEC_Normal__spearman.pdf,2026-09-11T13:19:02
1,heme_consecutive,ALAD,HMBS,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__ALAD_vs_HMBS__UCEC_Normal__spearman.pdf,2026-09-11T13:19:05
1,heme_consecutive,HMBS,UROS,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__HMBS_vs_UROS__UCEC_Normal__spearman.pdf,2026-09-11T13:19:10
1,heme_consecutive,UROS,UROD,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__UROS_vs_UROD__UCEC_Normal__spearman.pdf,2026-09-11T13:19:15
1,heme_consecutive,UROD,CPOX,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__UROD_vs_CPOX__UCEC_Normal__spearman.pdf,2026-09-11T13:19:20
1,heme_consecutive,CPOX,PPOX,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__CPOX_vs_PPOX__UCEC_Normal__spearman.pdf,2026-09-11T13:19:24
1,heme_consecutive,PPOX,FECH,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__heme_consecutive__PPOX_vs_FECH__UCEC_Normal__spearman.pdf,2026-09-11T13:19:28
1,heme_nonconsecutive,HMBS,FECH,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__HMBS_vs_FECH__UCEC_Normal__spearman.pdf,2026-09-11T13:19:32
1,heme_nonconsecutive,ALAS1,FECH,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__ALAS1_vs_FECH__UCEC_Normal__spearman.pdf,2026-09-11T13:19:37
1,heme_nonconsecutive,HMBS,PPOX,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__heme_nonconsecutive__HMBS_vs_PPOX__UCEC_Normal__spearman.pdf,2026-09-11T13:19:42
1,chromatin_vs_heme,H2AFZ,ALAS1,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_ALAS1__UCEC_Normal__spearman.pdf,2026-09-11T13:19:46
1,chromatin_vs_heme,H2AFZ,ALAD,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_ALAD__UCEC_Normal__spearman.pdf,2026-09-11T13:19:48
1,chromatin_vs_heme,H2AFZ,HMBS,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_HMBS__UCEC_Normal__spearman.pdf,2026-09-11T13:19:50
1,chromatin_vs_heme,H2AFZ,UROS,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_UROS__UCEC_Normal__spearman.pdf,2026-09-11T13:19:53
1,chromatin_vs_heme,H2AFZ,UROD,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_UROD__UCEC_Normal__spearman.pdf,2026-09-11T13:19:56
1,chromatin_vs_heme,H2AFZ,CPOX,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_CPOX__UCEC_Normal__spearman.pdf,2026-09-11T13:19:59
1,chromatin_vs_heme,H2AFZ,PPOX,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_PPOX__UCEC_Normal__spearman.pdf,2026-09-11T13:20:04
1,chromatin_vs_heme,H2AFZ,FECH,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__H2AFZ_vs_FECH__UCEC_Normal__spearman.pdf,2026-09-11T13:20:07
1,chromatin_vs_heme,ATAD2,ALAS1,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_ALAS1__UCEC_Normal__spearman.pdf,2026-09-11T13:20:10
1,chromatin_vs_heme,ATAD2,ALAD,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_ALAD__UCEC_Normal__spearman.pdf,2026-09-11T13:20:13
1,chromatin_vs_heme,ATAD2,HMBS,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_HMBS__UCEC_Normal__spearman.pdf,2026-09-11T13:20:16
1,chromatin_vs_heme,ATAD2,UROS,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_UROS__UCEC_Normal__spearman.pdf,2026-09-11T13:20:19
1,chromatin_vs_heme,ATAD2,UROD,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_UROD__UCEC_Normal__spearman.pdf,2026-09-11T13:20:24
1,chromatin_vs_heme,ATAD2,CPOX,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_CPOX__UCEC_Normal__spearman.pdf,2026-09-11T13:20:26
1,chromatin_vs_heme,ATAD2,PPOX,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_PPOX__UCEC_Normal__spearman.pdf,2026-09-11T13:20:29
1,chromatin_vs_heme,ATAD2,FECH,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__ATAD2_vs_FECH__UCEC_Normal__spearman.pdf,2026-09-11T13:20:32
1,chromatin_vs_heme,BRD4,ALAS1,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_ALAS1__UCEC_Normal__spearman.pdf,2026-09-11T13:20:35
1,chromatin_vs_heme,BRD4,ALAD,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_ALAD__UCEC_Normal__spearman.pdf,2026-09-11T13:20:39
1,chromatin_vs_heme,BRD4,HMBS,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_HMBS__UCEC_Normal__spearman.pdf,2026-09-11T13:20:41
1,chromatin_vs_heme,BRD4,UROS,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_UROS__UCEC_Normal__spearman.pdf,2026-09-11T13:20:44
1,chromatin_vs_heme,BRD4,UROD,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_UROD__UCEC_Normal__spearman.pdf,2026-09-11T13:20:47
1,chromatin_vs_heme,BRD4,CPOX,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_CPOX__UCEC_Normal__spearman.pdf,2026-09-11T13:20:51
1,chromatin_vs_heme,BRD4,PPOX,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_PPOX__UCEC_Normal__spearman.pdf,2026-09-11T13:20:54
1,chromatin_vs_heme,BRD4,FECH,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD4_vs_FECH__UCEC_Normal__spearman.pdf,2026-09-11T13:20:58
1,chromatin_vs_heme,BRD2,ALAS1,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_ALAS1__UCEC_Normal__spearman.pdf,2026-09-11T13:21:02
1,chromatin_vs_heme,BRD2,ALAD,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_ALAD__UCEC_Normal__spearman.pdf,2026-09-11T13:21:04
1,chromatin_vs_heme,BRD2,HMBS,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_HMBS__UCEC_Normal__spearman.pdf,2026-09-11T13:21:07
1,chromatin_vs_heme,BRD2,UROS,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_UROS__UCEC_Normal__spearman.pdf,2026-09-11T13:21:12
1,chromatin_vs_heme,BRD2,UROD,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_UROD__UCEC_Normal__spearman.pdf,2026-09-11T13:21:15
1,chromatin_vs_heme,BRD2,CPOX,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_CPOX__UCEC_Normal__spearman.pdf,2026-09-11T13:21:19
1,chromatin_vs_heme,BRD2,PPOX,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_PPOX__UCEC_Normal__spearman.pdf,2026-09-11T13:21:24
1,chromatin_vs_heme,BRD2,FECH,UCEC_Normal,spearman,success,./gepia_pdfs/ph1__chromatin_vs_heme__BRD2_vs_FECH__UCEC_Normal__spearman.pdf,2026-09-11T13:21:26
2,heme_consecutive,ALAS1,ALAD,ACC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__ALAS1_vs_ALAD__ACC_Tumor__spearman.pdf,2026-09-11T13:28:17
2,heme_consecutive,ALAD,HMBS,ACC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__ALAD_vs_HMBS__ACC_Tumor__spearman.pdf,2026-09-11T13:28:21
2,heme_consecutive,HMBS,UROS,ACC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__HMBS_vs_UROS__ACC_Tumor__spearman.pdf,2026-09-11T13:28:24
2,heme_consecutive,UROS,UROD,ACC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__UROS_vs_UROD__ACC_Tumor__spearman.pdf,2026-09-11T13:28:28
2,heme_consecutive,UROD,CPOX,ACC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__UROD_vs_CPOX__ACC_Tumor__spearman.pdf,2026-09-11T13:28:32
2,heme_consecutive,CPOX,PPOX,ACC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__CPOX_vs_PPOX__ACC_Tumor__spearman.pdf,2026-09-11T13:28:36
2,heme_consecutive,PPOX,FECH,ACC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_consecutive__PPOX_vs_FECH__ACC_Tumor__spearman.pdf,2026-09-11T13:28:39
2,heme_nonconsecutive,HMBS,FECH,ACC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__HMBS_vs_FECH__ACC_Tumor__spearman.pdf,2026-09-11T13:28:43
2,heme_nonconsecutive,ALAS1,FECH,ACC_Tumor,spearman,success,./gepia_pdfs/ph2__heme_nonconsecutive__ALAS1_vs_FECH__ACC_Tumor__spearman.pdf,2026-09-11T13:28:46
